Internal ID Variant (Do Not Edit);Category;SKU;Items Name (Do Not Edit);ecommerce item? (Yes/No);Pre-order ? (Yes/No);Processing days;Weight (gm);Length (cm);Width (cm);Height (cm);Condition;Brand Name;Variant name;Basic - Price;Image 1 (for Online Store);Image 2 (for Online Store);Image 3 (for Online Store);Image 4 (for Online Store);Image 5 (for Online Store);Image 6 (for Online Store);Image 7 (for Online Store);Image 8 (for Online Store);Image 9 (for Online Store);Image 10 (for Online Store);Image 11 (for Online Store);Image 12 (for Online Store);In Stock;Track Stock;Track Alert;Stock Alert;Track Cost;Cost Amount
150727665;LIQUID;;Bequ Salt Blackcurrant;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
150800784;MOD / POD;;Oxva Xlim Classic;No;No;0;;;;;;Unbranded;;240000;;;;;;;;;;;;;0;Yes;Yes;0;No;
150800792;LIQUID;;Cromboloni Strawberry Ice Cream;No;No;0;;;;;;Unbranded;;105000;;;;;;;;;;;;;0;Yes;Yes;0;No;
150800812;MOD / POD;;[CON] Pod Doob;No;No;0;;;;;;Unbranded;;235000;;;;;;;;;;;;;2;Yes;Yes;0;No;
150800813;ACCESSORIES;;[CON] Cartridge Doob;No;No;0;;;;;;Unbranded;;75000;;;;;;;;;;;;;4;Yes;Yes;0;No;
151833031;MOD / POD;;Xros 4 Mini Pod;No;No;0;;;;;;Unbranded;;165000;;;;;;;;;;;;;0;Yes;Yes;0;No;
151833035;MOD / POD;;Dotpod Lite;No;No;0;;;;;;Unbranded;;195000;;;;;;;;;;;;;0;Yes;Yes;0;No;
151833048;ACCESSORIES;;Cartridge Nixx 0.8 ohm;No;No;0;;;;;;Unbranded;;40000;;;;;;;;;;;;;6;Yes;Yes;0;No;
151968043;MOD / POD;;Joiway X2;No;No;0;;;;;;Unbranded;;300000;;;;;;;;;;;;;0;Yes;Yes;0;No;
151968049;MOD / POD;;Oxva vprime;No;No;0;;;;;;Unbranded;;400000;;;;;;;;;;;;;0;Yes;Yes;0;No;
151968062;LIQUID;;Lunar Salt Ice Cream Japanese;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;2;Yes;Yes;0;No;
152510033;ACCESSORIES;;Filter Nixx 510;No;No;0;;;;;;Unbranded;;35000;;;;;;;;;;;;;0;Yes;Yes;0;No;
152510059;MOD / POD;;Xros 4 Nano;No;No;0;;;;;;Unbranded;;315000;;;;;;;;;;;;;0;Yes;Yes;0;No;
152772026;MOD / POD;;Ursa Baby 3;No;No;0;;;;;;Unbranded;;235000;;;;;;;;;;;;;0;Yes;Yes;0;No;
152772036;ACCESSORIES;;RBA ePlus;No;No;0;;;;;;Unbranded;;195000;;;;;;;;;;;;;0;Yes;Yes;0;No;
153422843;MOD / POD;;Pod Djoy;No;No;0;;;;;;Unbranded;Grape Sparkling;75000;;;;;;;;;;;;;0;Yes;Yes;0;No;
153422844;MOD / POD;;Pod Djoy;No;No;0;;;;;;Unbranded;Ice Tea;75000;;;;;;;;;;;;;0;Yes;Yes;0;No;
153422845;MOD / POD;;Pod Djoy;No;No;0;;;;;;Unbranded;Mango Cloud;75000;;;;;;;;;;;;;0;Yes;Yes;0;No;
153422846;MOD / POD;;Pod Djoy;No;No;0;;;;;;Unbranded;Watermelon Whiz;75000;;;;;;;;;;;;;0;Yes;Yes;0;No;
153422847;MOD / POD;;Pod Djoy;No;No;0;;;;;;Unbranded;Strawberry Sunrise;75000;;;;;;;;;;;;;0;Yes;Yes;0;No;
153422848;MOD / POD;;Pod Djoy;No;No;0;;;;;;Unbranded;Blueberry Bliss;75000;;;;;;;;;;;;;0;Yes;Yes;0;No;
153422866;MOD / POD;;Thelema Nano Kit;No;No;0;;;;;;Unbranded;;310000;;;;;;;;;;;;;0;Yes;Yes;0;No;
154150911;LIQUID;;EJM Cream 60ml;No;No;0;;;;;;Unbranded;VI Banana Cream;145000;;;;;;;;;;;;;0;Yes;Yes;0;No;
154150912;LIQUID;;EJM Cream 60ml;No;No;0;;;;;;Unbranded;VIII Strawberry Pound Cake;145000;;;;;;;;;;;;;0;Yes;Yes;0;No;
154150913;Uncategorized;;EJM Cream 30ml;No;No;0;;;;;;Unbranded;VIII Strawberry Pound Cake;125000;;;;;;;;;;;;;0;Yes;Yes;0;No;
154150915;MOD / POD;;Pod Relx Spin Mini Lux;No;No;0;;;;;;Unbranded;;145000;;;;;;;;;;;;;2;Yes;Yes;0;No;
154789745;ACCESSORIES;;Cartridge Oxva V Prime;No;No;0;;;;;;Unbranded;0.6 Ohm;55000;;;;;;;;;;;;;3;Yes;Yes;0;No;
155712620;ACCESSORIES;;Cartridge Oxva V Prime;No;No;0;;;;;;Unbranded;0.4 Ohm;55000;;;;;;;;;;;;;3;Yes;Yes;0;No;
159526966;ACCESSORIES;;Cartridge Oxva V Prime;No;No;0;;;;;;Unbranded;0.2 Ohm;55000;;;;;;;;;;;;;0;Yes;Yes;0;No;
154789844;LIQUID;;Rex57 Blueberry Milk Toast 60ml;No;No;0;;;;;;Unbranded;;155000;;;;;;;;;;;;;0;Yes;Yes;0;No;
154790321;LIQUID;;Iceland Guava;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;2;Yes;Yes;0;No;
154790325;LIQUID;;Iceland Lychee;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;0;Yes;Yes;0;No;
154790326;LIQUID;;Iceland Apple;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;0;Yes;Yes;0;No;
154790335;LIQUID;;Crackz 3in1;No;No;0;;;;;;Unbranded;;130000;;;;;;;;;;;;;2;Yes;Yes;0;No;
154790371;LIQUID;;Rex57 Blueberry Milk Toast 30ml;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;0;Yes;Yes;0;No;
154790491;LIQUID;;Juta taro Icecream;No;No;0;;;;;;Unbranded;;125000;;;;;;;;;;;;;4;Yes;Yes;0;No;
154790553;LIQUID;;Lakley Icecream 60ml;No;No;0;;;;;;Unbranded;Chocolate Crunchy;155000;;;;;;;;;;;;;1;Yes;Yes;0;No;
154790554;LIQUID;;Lakley Icecream 60ml;No;No;0;;;;;;Unbranded;Pelangi;155000;;;;;;;;;;;;;1;Yes;Yes;0;No;
155712563;LIQUID;;Subohm Douchnut 60ml;No;No;0;;;;;;Unbranded;Strawberry;155000;;;;;;;;;;;;;1;Yes;Yes;0;No;
155712564;LIQUID;;Subohm Douchnut 60ml;No;No;0;;;;;;Unbranded;Blueberry;155000;;;;;;;;;;;;;0;Yes;Yes;0;No;
155712571;LIQUID;;HK Ice Cream 60ml;No;No;0;;;;;;Unbranded;Matcha Vanilla;155000;;;;;;;;;;;;;0;Yes;Yes;0;No;
155712572;LIQUID;;HK Ice Cream 60ml;No;No;0;;;;;;Unbranded;Blueberry Vanilla;155000;;;;;;;;;;;;;0;Yes;Yes;0;No;
156148109;LIQUID;;Bequ Light V2 Salt Mango Peach;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
156148111;LIQUID;;Bequ Light V1 Salt Strawberry Honeydew;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
156148112;LIQUID;;Bequ Light V3 Salt Grape Berry;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
157478118;MOD / POD;;Oxva NeXlim;No;No;0;;;;;;Unbranded;;360000;;;;;;;;;;;;;0;Yes;Yes;0;No;
158382828;MOD / POD;;Centaurus M100 Mod;No;No;0;;;;;;Unbranded;;435000;;;;;;;;;;;;;1;Yes;Yes;0;No;
158814887;MOD / POD;;Pod HCBT Fate;No;No;0;;;;;;Unbranded;;175000;;;;;;;;;;;;;8;Yes;Yes;0;No;
158817516;MOD / POD;;Pod HCBT Flagship;No;No;0;;;;;;Unbranded;;195000;;;;;;;;;;;;;2;Yes;Yes;0;No;
159365458;LIQUID;;Lunar Blueberry Ice Cream;No;No;0;;;;;;Unbranded;;160000;;;;;;;;;;;;;0;Yes;Yes;0;No;
159365558;LIQUID;;Lunar Blueberry Donut;No;No;0;;;;;;Unbranded;;160000;;;;;;;;;;;;;1;Yes;Yes;0;No;
159365618;LIQUID;;Hero57 Avo Ice 60ml;No;No;0;;;;;;Unbranded;;155000;;;;;;;;;;;;;1;Yes;Yes;0;No;
159366477;LIQUID;;Foom Green Kiwi;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;3;Yes;Yes;0;No;
159367179;LIQUID;;Foom Ido Filter;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
159367286;LIQUID;;Foom inhale;No;No;0;;;;;;Unbranded;Guava;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
159367287;LIQUID;;Foom inhale;No;No;0;;;;;;Unbranded;Peach;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
159367288;LIQUID;;Foom inhale;No;No;0;;;;;;Unbranded;Soursop;110000;;;;;;;;;;;;;0;Yes;Yes;0;No;
159367316;LIQUID;;Juta Double Mango 15ml;No;No;0;;;;;;Unbranded;;40000;;;;;;;;;;;;;2;Yes;Yes;0;No;
159367339;LIQUID;;Juta Purple Grape 15ml;No;No;0;;;;;;Unbranded;;40000;;;;;;;;;;;;;1;Yes;Yes;0;No;
159367412;LIQUID;;Icepedia 30ml;No;No;0;;;;;;Unbranded;Banana;85000;;;;;;;;;;;;;0;Yes;Yes;0;No;
159367413;LIQUID;;Icepedia 30ml;No;No;0;;;;;;Unbranded;Strawberry;85000;;;;;;;;;;;;;1;Yes;Yes;0;No;
159367414;LIQUID;;Icepedia 30ml;No;No;0;;;;;;Unbranded;Mango;85000;;;;;;;;;;;;;0;Yes;Yes;0;No;
159367415;LIQUID;;Icepedia 30ml;No;No;0;;;;;;Unbranded;Watermelon;85000;;;;;;;;;;;;;0;Yes;Yes;0;No;
159367416;LIQUID;;Icepedia 30ml;No;No;0;;;;;;Unbranded;Blueberry;85000;;;;;;;;;;;;;0;Yes;Yes;0;No;
159367417;LIQUID;;Icepedia 30ml;No;No;0;;;;;;Unbranded;Honeydew;85000;;;;;;;;;;;;;0;Yes;Yes;0;No;
159367418;LIQUID;;Icepedia 30ml;No;No;0;;;;;;Unbranded;Grape;85000;;;;;;;;;;;;;0;Yes;Yes;0;No;
159367899;MOD / POD;;[CON] Djoy Disposable;No;No;0;;;;;;Unbranded;Blueberry Bliss;75000;;;;;;;;;;;;;1;Yes;Yes;0;No;
159367900;MOD / POD;;[CON] Djoy Disposable;No;No;0;;;;;;Unbranded;Grape Sparkele;75000;;;;;;;;;;;;;2;Yes;Yes;0;No;
159367901;MOD / POD;;[CON] Djoy Disposable;No;No;0;;;;;;Unbranded;Ice Tea Thrill;75000;;;;;;;;;;;;;2;Yes;Yes;0;No;
159367902;MOD / POD;;[CON] Djoy Disposable;No;No;0;;;;;;Unbranded;Strawberry Sunrise;75000;;;;;;;;;;;;;1;Yes;Yes;0;No;
159367903;MOD / POD;;[CON] Djoy Disposable;No;No;0;;;;;;Unbranded;Whatermalon Whiz;75000;;;;;;;;;;;;;1;Yes;Yes;0;No;
159367904;MOD / POD;;[CON] Djoy Disposable;No;No;0;;;;;;Unbranded;Mango Claoud;75000;;;;;;;;;;;;;2;Yes;Yes;0;No;
159367975;MOD / POD;;[CON] Djoy Device;No;No;0;;;;;;Unbranded;Astro Black;140000;;;;;;;;;;;;;3;Yes;Yes;0;No;
159367976;MOD / POD;;[CON] Djoy Device;No;No;0;;;;;;Unbranded;Sliver Skies;140000;;;;;;;;;;;;;3;Yes;Yes;0;No;
159368069;ACCESSORIES;;[CON] Cartridge Pod Djoy;No;No;0;;;;;;Unbranded;Blueberry Groove;70000;;;;;;;;;;;;;2;Yes;Yes;0;No;
159368070;ACCESSORIES;;[CON] Cartridge Pod Djoy;No;No;0;;;;;;Unbranded;Grape Blaze;70000;;;;;;;;;;;;;2;Yes;Yes;0;No;
159368071;ACCESSORIES;;[CON] Cartridge Pod Djoy;No;No;0;;;;;;Unbranded;Watermelon;70000;;;;;;;;;;;;;2;Yes;Yes;0;No;
159368072;ACCESSORIES;;[CON] Cartridge Pod Djoy;No;No;0;;;;;;Unbranded;Gravity Tea;70000;;;;;;;;;;;;;2;Yes;Yes;0;No;
159368073;ACCESSORIES;;[CON] Cartridge Pod Djoy;No;No;0;;;;;;Unbranded;Aoutomic Mango;70000;;;;;;;;;;;;;2;Yes;Yes;0;No;
159526738;MOD / POD;;Thelema Elit Art 40;No;No;0;;;;;;Unbranded;;230000;;;;;;;;;;;;;0;Yes;Yes;0;No;
160512395;ACCESSORIES;;Kapas Monster Preminum;No;No;0;;;;;;Unbranded;;50000;;;;;;;;;;;;;0;Yes;Yes;0;No;
160775778;MOD / POD;;Nixx Filter Plus Kit;No;No;0;;;;;;Unbranded;;475000;;;;;;;;;;;;;0;Yes;Yes;0;No;
160775804;ACCESSORIES;;Cartridge Oxva Nexlim 0.8Ohm;No;No;0;;;;;;Unbranded;;45000;;;;;;;;;;;;;3;Yes;Yes;0;No;
163203335;LIQUID;;Muffin Strawberry 60ml;No;No;0;;;;;;Unbranded;;155000;;;;;;;;;;;;;0;Yes;Yes;0;No;
163203337;LIQUID;;Lunar Ice Cream Banana;No;No;0;;;;;;Unbranded;;160000;;;;;;;;;;;;;0;Yes;Yes;0;No;
163203342;LIQUID;;Lunar Salt Ice Cream Blueberry;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;0;Yes;Yes;0;No;
163203353;LIQUID;;Iceland Orange;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;1;Yes;Yes;0;No;
163203354;LIQUID;;Iceland Soursop;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;1;Yes;Yes;0;No;
163203355;LIQUID;;Iceland Double Mint;No;No;0;;;;;;Unbranded;;100000;;;;;;;;;;;;;1;Yes;Yes;0;No;
163203360;LIQUID;;Upods Ice Jambu;No;No;0;;;;;;Unbranded;;85000;;;;;;;;;;;;;0;Yes;Yes;0;No;
163203361;LIQUID;;Upods Ice Leci;No;No;0;;;;;;Unbranded;;85000;;;;;;;;;;;;;0;Yes;Yes;0;No;
164655634;ACCESSORIES;;Cartridge Ursa V3;No;No;0;;;;;;Unbranded;0.8 Ohm;45000;;;;;;;;;;;;;6;Yes;Yes;0;No;
169899681;ACCESSORIES;;Cartridge Ursa V3;No;No;0;;;;;;Unbranded;0.6 Ohm;45000;;;;;;;;;;;;;1;Yes;Yes;0;No;
165627702;LIQUID;;Juta Banana Icecream 15ml;No;No;0;;;;;;Unbranded;;40000;;;;;;;;;;;;;2;Yes;Yes;0;No;
165940010;ACCESSORIES;;Cartridge Oxva Nexlim 0.6Ohm;No;No;0;;;;;;Unbranded;;45000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165940030;MOD / POD;;[CON] Pod NXG Evo;No;No;0;;;;;;Unbranded;;130000;;;;;;;;;;;;;4;Yes;Yes;0;No;
165940031;MOD / POD;;[CON] Pod NXG Evo Lumen;No;No;0;;;;;;Unbranded;;150000;;;;;;;;;;;;;2;Yes;Yes;0;No;
165940041;MOD / POD;;[CON] Pod Disposable NXG Neo;No;No;0;;;;;;Unbranded;Apple Peach;85000;;;;;;;;;;;;;2;Yes;Yes;0;No;
165940042;MOD / POD;;[CON] Pod Disposable NXG Neo;No;No;0;;;;;;Unbranded;Blackcurrant Grape;85000;;;;;;;;;;;;;1;Yes;Yes;0;No;
165940043;MOD / POD;;[CON] Pod Disposable NXG Neo;No;No;0;;;;;;Unbranded;Dark Sparkle;85000;;;;;;;;;;;;;2;Yes;Yes;0;No;
165940044;MOD / POD;;[CON] Pod Disposable NXG Neo;No;No;0;;;;;;Unbranded;Green Apple Kiwi;85000;;;;;;;;;;;;;2;Yes;Yes;0;No;
165940045;MOD / POD;;[CON] Pod Disposable NXG Neo;No;No;0;;;;;;Unbranded;Ludou Ice;85000;;;;;;;;;;;;;2;Yes;Yes;0;No;
165940046;MOD / POD;;[CON] Pod Disposable NXG Neo;No;No;0;;;;;;Unbranded;Original Tobacco;85000;;;;;;;;;;;;;2;Yes;Yes;0;No;
165940047;MOD / POD;;[CON] Pod Disposable NXG Neo;No;No;0;;;;;;Unbranded;Tangy Grape;85000;;;;;;;;;;;;;2;Yes;Yes;0;No;
165945074;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Banana Freeze;75000;;;;;;;;;;;;;2;Yes;Yes;0;No;
165945075;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Blackcurrant Grape;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165945076;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Classic Tobacco;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165945077;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Dark Sparkle;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165945078;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Fresh Peach;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165945079;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Iced Latte;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165945080;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Lemon Lime;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165945081;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Lodou ice;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165945082;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Lychee Ice;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165945083;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Mango;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165945084;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Original Tobacco;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165945085;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Peppermint;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165945086;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Peach Oolong;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165945087;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Pineapple Ice;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165945088;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Root Bear;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165945089;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Strawberry Milkshake;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165945090;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Taro Scoop;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165945091;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Tangy Grape;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
165945092;ACCESSORIES;;[CON] Cartridge Pod NXG;No;No;0;;;;;;Unbranded;Watermelon Ice;75000;;;;;;;;;;;;;3;Yes;Yes;0;No;
166216242;LIQUID;;Makna 60ml;No;No;0;;;;;;Unbranded;V1 Berry Dough;140000;;;;;;;;;;;;;1;Yes;Yes;0;No;
166216243;LIQUID;;Makna 60ml;No;No;0;;;;;;Unbranded;V2 Taro Milk Cheese;140000;;;;;;;;;;;;;0;Yes;Yes;0;No;
166216244;LIQUID;;Makna 60ml;No;No;0;;;;;;Unbranded;V3 Caramel Latte Ice;140000;;;;;;;;;;;;;1;Yes;Yes;0;No;
166216259;LIQUID;;Makna 30ml;No;No;0;;;;;;Unbranded;V1 Berry Dough;120000;;;;;;;;;;;;;0;Yes;Yes;0;No;
166216260;LIQUID;;Makna 30ml;No;No;0;;;;;;Unbranded;V2 Taro Milk Cheese;120000;;;;;;;;;;;;;1;Yes;Yes;0;No;
166216261;LIQUID;;Makna 30ml;No;No;0;;;;;;Unbranded;V3 Caramel Latte Ice;120000;;;;;;;;;;;;;1;Yes;Yes;0;No;
166216300;MOD / POD;;[CON] Pod Dway Bundling;No;No;0;;;;;;Unbranded;;180000;;;;;;;;;;;;;1;Yes;Yes;0;No;
166216304;ACCESSORIES;;[CON] Cartridge Dway 0.7Ohm;No;No;0;;;;;;Unbranded;;35000;;;;;;;;;;;;;2;Yes;Yes;0;No;
166216340;LIQUID;;[CON] Liquid Dway 30ml;No;No;0;;;;;;Unbranded;Root Beer;90000;;;;;;;;;;;;;2;Yes;Yes;0;No;
166216341;LIQUID;;[CON] Liquid Dway 30ml;No;No;0;;;;;;Unbranded;Banana Chill;90000;;;;;;;;;;;;;2;Yes;Yes;0;No;
166216342;LIQUID;;[CON] Liquid Dway 30ml;No;No;0;;;;;;Unbranded;Pina Colada;90000;;;;;;;;;;;;;2;Yes;Yes;0;No;
166216343;LIQUID;;[CON] Liquid Dway 30ml;No;No;0;;;;;;Unbranded;Strawberry Ice Cream;90000;;;;;;;;;;;;;2;Yes;Yes;0;No;
166216344;LIQUID;;[CON] Liquid Dway 30ml;No;No;0;;;;;;Unbranded;Puff Pastry;90000;;;;;;;;;;;;;2;Yes;Yes;0;No;
166216345;LIQUID;;[CON] Liquid Dway 30ml;No;No;0;;;;;;Unbranded;Luchee Chill;90000;;;;;;;;;;;;;2;Yes;Yes;0;No;
166216346;LIQUID;;[CON] Liquid Dway 30ml;No;No;0;;;;;;Unbranded;Sweet Apple;90000;;;;;;;;;;;;;2;Yes;Yes;0;No;
166216347;LIQUID;;[CON] Liquid Dway 30ml;No;No;0;;;;;;Unbranded;Mixed Berry Chill;90000;;;;;;;;;;;;;1;Yes;Yes;0;No;
166216348;LIQUID;;[CON] Liquid Dway 30ml;No;No;0;;;;;;Unbranded;Mango Chill;90000;;;;;;;;;;;;;2;Yes;Yes;0;No;
166216376;MOD / POD;;Oxva Xlim Pro2 DNA;No;No;0;;;;;;Unbranded;;465000;;;;;;;;;;;;;0;Yes;Yes;0;No;
170167739;LIQUID;;Creamsie Whimsie V4 60ml Whim Berry;No;No;0;;;;;;Unbranded;;150000;;;;;;;;;;;;;1;Yes;Yes;0;No;
170167747;LIQUID;;Foom Iced Tea Max;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
170167753;LIQUID;;Lunar Salt Sop Buah;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;1;Yes;Yes;0;No;
170814696;LIQUID;;Foom Icy Berry Max;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
170814698;LIQUID;;Foom Icy Watermelon Max;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
170814700;LIQUID;;Foom Icy Menthol Max;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
170814706;LIQUID;;Foom Icy Mango Max;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
173020286;LIQUID;;Kopi Djiwa Coffee Bread;No;No;0;;;;;;Unbranded;;85000;;;;;;;;;;;;;0;Yes;Yes;0;No;
173020293;LIQUID;;Takis Buahahaha;No;No;0;;;;;;Unbranded;;69000;;;;;;;;;;;;;1;Yes;Yes;0;No;
173020310;LIQUID;;Takis Buahagia;No;No;0;;;;;;Unbranded;;69000;;;;;;;;;;;;;1;Yes;Yes;0;No;
173020321;LIQUID;;Takis Buah Tangan;No;No;0;;;;;;Unbranded;;69000;;;;;;;;;;;;;2;Yes;Yes;0;No;
174919436;ACCESSORIES;;Cartridge Oxva Xlim DNA;No;No;0;;;;;;Unbranded;0.6 ohm;45000;;;;;;;;;;;;;4;Yes;Yes;0;No;
174919437;ACCESSORIES;;Cartridge Oxva Xlim DNA;No;No;0;;;;;;Unbranded;0.8 ohm;45000;;;;;;;;;;;;;2;Yes;Yes;0;No;
191237932;ACCESSORIES;;Cartridge Oxva Xlim DNA;No;No;0;;;;;;Unbranded;0.4 ohm;45000;;;;;;;;;;;;;2;Yes;Yes;0;No;
174919465;ACCESSORIES;;Cartridge Wasp Nano;No;No;0;;;;;;Unbranded;;30000;;;;;;;;;;;;;0;Yes;Yes;0;No;
176728792;MOD / POD;;[CON] Pod Boommod;No;No;0;;;;;;Unbranded;;199000;;;;;;;;;;;;;4;Yes;Yes;0;No;
176728798;ACCESSORIES;;[CON] Cartridge Boommod;No;No;0;;;;;;Unbranded;0.6 ohm;40000;;;;;;;;;;;;;6;Yes;No;0;No;
176728799;ACCESSORIES;;[CON] Cartridge Boommod;No;No;0;;;;;;Unbranded;0.8 ohm;40000;;;;;;;;;;;;;3;Yes;No;0;No;
178801366;LIQUID;;Takis Buahaya;No;No;0;;;;;;Unbranded;;69000;;;;;;;;;;;;;1;Yes;Yes;0;No;
178801395;LIQUID;;Takis Buah Bibir;No;No;0;;;;;;Unbranded;;69000;;;;;;;;;;;;;2;Yes;Yes;0;No;
178801410;LIQUID;;Whale Dream Boom Berry Soda 30ml;No;No;0;;;;;;Unbranded;;125000;;;;;;;;;;;;;0;Yes;Yes;0;No;
178801418;LIQUID;;Whale Dream Goya Berry Soda 30ml;No;No;0;;;;;;Unbranded;;125000;;;;;;;;;;;;;0;Yes;Yes;0;No;
180417917;LIQUID;;Takis Buahenol;No;No;0;;;;;;Unbranded;;69000;;;;;;;;;;;;;3;Yes;Yes;0;No;
180418937;MOD / POD;;Oxva Nexlim Go;No;No;0;;;;;;Unbranded;;250000;;;;;;;;;;;;;0;Yes;Yes;0;No;
180418945;LIQUID;;Takis Buakekok;No;No;0;;;;;;Unbranded;;69000;;;;;;;;;;;;;2;Yes;Yes;0;No;
182210092;ACCESSORIES;;Cartridge TRML Tmax;No;No;0;;;;;;Unbranded;0.8 Ohm;35000;;;;;;;;;;;;;5;Yes;Yes;0;No;
188880009;ACCESSORIES;;Cartridge TRML Tmax;No;No;0;;;;;;Unbranded;0.6 Ohm;35000;;;;;;;;;;;;;6;Yes;Yes;0;No;
182215044;LIQUID;;Foom Vietnam Dripda Coffee;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
182215268;LIQUID;;Foom Strawberry Soursop;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
182215737;LIQUID;;Foom Thai Mango Sticky Rice;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;1;Yes;Yes;0;No;
182216184;LIQUID;;Besti Strawberry Matcha;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;1;Yes;Yes;0;No;
182216402;LIQUID;;Besti Banana Matcha;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;1;Yes;Yes;0;No;
182216634;LIQUID;;Besti Ice Matcha;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;1;Yes;Yes;0;No;
182216918;LIQUID;;Besti Lychee Matcha;No;No;0;;;;;;Unbranded;;120000;;;;;;;;;;;;;1;Yes;Yes;0;No;
182220391;LIQUID;;Foom Sour Punch;No;No;0;;;;;;Unbranded;;110000;;;;;;;;;;;;;2;Yes;Yes;0;No;
182224795;ACCESSORIES;;Filter Nixx Rainbow;No;No;0;;;;;;Unbranded;;40000;;;;;;;;;;;;;2;Yes;Yes;0;No;
